Event_Id,Event_Name,Sub_Event_Name,Event_Tag,Event_position,Event_Team,Event Sec,Sec_Before_Goal,X,Y,Match_Label,Match_Period,Match_Winner,Player_Name,Player_Role,Player_Goals_Scored,Player_Role_Calculated
263155868,Free Kick,Goal kick,,2,England,140.72237,44.289022,20,70,Croatia - England. 2 - 1 (E),E2,Croatia,Jordan Pickford,Goalkeeper,0,Goalkeeper
263155869,Pass,Simple pass,Accurate,1,England,143.792849,41.218543,20,70,Croatia - England. 2 - 1 (E),E2,Croatia,John Stones,Defender,0,right CB
263155869,Pass,Simple pass,Accurate,2,England,143.792849,41.218543,31,80,Croatia - England. 2 - 1 (E),E2,Croatia,John Stones,Defender,0,right CB
263155870,Pass,Simple pass,Accurate,1,England,145.961403,39.049989,31,80,Croatia - England. 2 - 1 (E),E2,Croatia,Eric  Dier,Midfielder,0,right CB
263155870,Pass,Simple pass,Accurate,2,England,145.961403,39.049989,33,97,Croatia - England. 2 - 1 (E),E2,Croatia,Eric  Dier,Midfielder,0,right CB
263155871,Pass,High pass,Not accurate,1,England,147.14686,37.864532,33,97,Croatia - England. 2 - 1 (E),E2,Croatia,Kieran Trippier,Defender,1,right MF
263155871,Pass,High pass,Not accurate,2,England,147.14686,37.864532,67,65,Croatia - England. 2 - 1 (E),E2,Croatia,Kieran Trippier,Defender,1,right MF
263156192,Pass,Head pass,Interception,1,Croatia,148.449669,36.561723,33,35,Croatia - England. 2 - 1 (E),E2,Croatia,Domagoj Vida,Defender,0,left CB
263156192,Pass,Head pass,Interception,2,Croatia,148.449669,36.561723,71,37,Croatia - England. 2 - 1 (E),E2,Croatia,Domagoj Vida,Defender,0,left CB
263156192,Pass,Head pass,Accurate,1,Croatia,148.449669,36.561723,33,35,Croatia - England. 2 - 1 (E),E2,Croatia,Domagoj Vida,Defender,0,left CB
263156192,Pass,Head pass,Accurate,2,Croatia,148.449669,36.561723,71,37,Croatia - England. 2 - 1 (E),E2,Croatia,Domagoj Vida,Defender,0,left CB
263156193,Pass,Simple pass,Accurate,1,Croatia,152.369838,32.641554,71,37,Croatia - England. 2 - 1 (E),E2,Croatia,Andrej Kramaric,Forward,0,central FW
263156193,Pass,Simple pass,Accurate,2,Croatia,152.369838,32.641554,72,15,Croatia - England. 2 - 1 (E),E2,Croatia,Andrej Kramaric,Forward,0,central FW
263155877,Duel,Ground defending duel,Neutral,1,England,155.997743,29.013649,28,85,Croatia - England. 2 - 1 (E),E2,Croatia,John Stones,Defender,0,right CB
263155877,Duel,Ground defending duel,Neutral,2,England,155.997743,29.013649,30,84,Croatia - England. 2 - 1 (E),E2,Croatia,John Stones,Defender,0,right CB
263155877,Duel,Ground defending duel,Accurate,1,England,155.997743,29.013649,28,85,Croatia - England. 2 - 1 (E),E2,Croatia,John Stones,Defender,0,right CB
263155877,Duel,Ground defending duel,Accurate,2,England,155.997743,29.013649,30,84,Croatia - England. 2 - 1 (E),E2,Croatia,John Stones,Defender,0,right CB
263156195,Duel,Ground attacking duel,Neutral,1,Croatia,155.997743,29.013649,72,15,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Rakitic,Midfielder,0,left FW
263156195,Duel,Ground attacking duel,Neutral,2,Croatia,155.997743,29.013649,70,16,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Rakitic,Midfielder,0,left FW
263156195,Duel,Ground attacking duel,Accurate,1,Croatia,155.997743,29.013649,72,15,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Rakitic,Midfielder,0,left FW
263156195,Duel,Ground attacking duel,Accurate,2,Croatia,155.997743,29.013649,70,16,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Rakitic,Midfielder,0,left FW
263156196,Pass,Simple pass,Not accurate,1,Croatia,156.353984,28.657408,70,16,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Rakitic,Midfielder,0,left FW
263156196,Pass,Simple pass,Not accurate,2,Croatia,156.353984,28.657408,72,10,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Rakitic,Midfielder,0,left FW
263155879,Others on the ball,Clearance,Interception,1,England,157.618128,27.393264,28,90,Croatia - England. 2 - 1 (E),E2,Croatia,John Stones,Defender,0,right CB
263155879,Others on the ball,Clearance,Interception,2,England,157.618128,27.393264,30,100,Croatia - England. 2 - 1 (E),E2,Croatia,John Stones,Defender,0,right CB
263155879,Others on the ball,Clearance,Not accurate,1,England,157.618128,27.393264,28,90,Croatia - England. 2 - 1 (E),E2,Croatia,John Stones,Defender,0,right CB
263155879,Others on the ball,Clearance,Not accurate,2,England,157.618128,27.393264,30,100,Croatia - England. 2 - 1 (E),E2,Croatia,John Stones,Defender,0,right CB
263156198,Free Kick,Throw in,Accurate,1,Croatia,163.988119,21.023273,68,0,Croatia - England. 2 - 1 (E),E2,Croatia,Josip Pivaric,Defender,0,left MF
263156198,Free Kick,Throw in,Accurate,2,Croatia,163.988119,21.023273,60,18,Croatia - England. 2 - 1 (E),E2,Croatia,Josip Pivaric,Defender,0,left MF
263156199,Pass,High pass,Accurate,1,Croatia,165.888828,19.122564,60,18,Croatia - England. 2 - 1 (E),E2,Croatia,Marcelo Brozovic,Midfielder,0,central MF
263156199,Pass,High pass,Accurate,2,Croatia,165.888828,19.122564,57,69,Croatia - England. 2 - 1 (E),E2,Croatia,Marcelo Brozovic,Midfielder,0,central MF
263156200,Pass,Simple pass,Accurate,1,Croatia,169.956491,15.054901,57,69,Croatia - England. 2 - 1 (E),E2,Croatia,Dejan Lovren,Defender,0,right CB
263156200,Pass,Simple pass,Accurate,2,Croatia,169.956491,15.054901,47,48,Croatia - England. 2 - 1 (E),E2,Croatia,Dejan Lovren,Defender,0,right CB
263156201,Pass,Simple pass,Accurate,1,Croatia,172.374618,12.636774,47,48,Croatia - England. 2 - 1 (E),E2,Croatia,Marcelo Brozovic,Midfielder,0,central MF
263156201,Pass,Simple pass,Accurate,2,Croatia,172.374618,12.636774,68,18,Croatia - England. 2 - 1 (E),E2,Croatia,Marcelo Brozovic,Midfielder,0,central MF
263156202,Pass,Simple pass,Accurate,1,Croatia,175.511582,9.49981,68,18,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Rakitic,Midfielder,0,left FW
263156202,Pass,Simple pass,Accurate,2,Croatia,175.511582,9.49981,78,7,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Rakitic,Midfielder,0,left FW
263156203,Pass,Cross,Left foot,1,Croatia,179.369167,5.642225,78,7,Croatia - England. 2 - 1 (E),E2,Croatia,Josip Pivaric,Defender,0,left MF
263156203,Pass,Cross,Left foot,2,Croatia,179.369167,5.642225,88,32,Croatia - England. 2 - 1 (E),E2,Croatia,Josip Pivaric,Defender,0,left MF
263156203,Pass,Cross,High,1,Croatia,179.369167,5.642225,78,7,Croatia - England. 2 - 1 (E),E2,Croatia,Josip Pivaric,Defender,0,left MF
263156203,Pass,Cross,Not accurate,1,Croatia,179.369167,5.642225,78,7,Croatia - England. 2 - 1 (E),E2,Croatia,Josip Pivaric,Defender,0,left MF
263156203,Pass,Cross,High,2,Croatia,179.369167,5.642225,88,32,Croatia - England. 2 - 1 (E),E2,Croatia,Josip Pivaric,Defender,0,left MF
263156203,Pass,Cross,Not accurate,2,Croatia,179.369167,5.642225,88,32,Croatia - England. 2 - 1 (E),E2,Croatia,Josip Pivaric,Defender,0,left MF
